#,Malların (işlərin və xidmətlərin) adı,详细描述,,description_en,Ətraflı təsviri,Malgöndərən/podratçının qeydləri,part_number,name_en,Ad chn,Category,Category Zh,Factory Adress,Factory Adress Zh,Manufacturing Country(En),Manufacturing Country(Zh),Condition,Quality,Car Brand(en),Car Brand(Zh),Car marka(en),Car marka(zh),Part Year
7032,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,离合器缸，一种精密设计的液压元件，用于实现平稳可靠的离合器操作。,,"Clutch Cylinder, a precision-engineered hydraulic component for smooth and reliable clutch operation.","Muftanın silindrinin dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6R1611019A .Çin, Original",6R1611019A,Clutch cylinder,离合器液压缸,Clutch System,离合器系统,,,China,,New,Original,,,,,
7033,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,制动主缸，是实现最佳液压和可靠制动性能的优质部件。,,"Master Brake Cylinder, a premium component for optimal hydraulic pressure and reliable braking performance.","Baş əyləc (qlavnıy) silindrin dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6RG955425A .Çin, Original",6RG955425A,Master cylinder,主缸,Braking System,制动系统,,,China,,New,Original,,,,,
7034,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,雨刮片，高性能雨刮片，确保在各种天气条件下都能拥有清晰的视野。,,"Wiper Blades, high-performance blades for clear visibility in all weather conditions.","Şüşəsilənin fırçalarının yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","1K6955651 .Çin, Original",1K6955651,Windshield wiper blade,雨刷片,Accessories / Wipers,配件/雨刮器,,,China,,New,Original,,,,,
7035,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,挡风玻璃雨刮电机，一款动力强劲的电机，专为高效可靠地刮除挡风玻璃而设计。,,"Windshield Wiper Motor, a powerful motor designed for efficient and reliable windshield wiping.","Şüşəsilənin motorunun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6Q0260849E .Çin, Original",6Q0260849E,Windshield wiper motor,雨刷电机,Accessories / Wipers,配件/雨刮器,,,China,,New,Original,,,,,
7036,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,发电机皮带，一种耐用的皮带，用于高效地将动力传输到发电机。,,"Dynamo Belt, a durable belt for efficient power transmission to the dynamo.","Dinamo qayışının dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6Q0260849E.Çin, Original",6Q0260849E,Alternator belt,发电机皮带,Engine / Belts,发动机/皮带,,,China,,New,Original,,,,,
7037,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,发电机电枢（绕组），一种用于高效发电的精密绕制元件。,,"Dynamo Armature (Winding), a precision-wound component for efficient electrical generation.","Dinamo lövbərinin (obmotka) dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","06B903803B .Çin, Original",06B903803B,Alternator winding,发电机绕组,Engine / Alternator,发动机/交流发电机,,,China,,New,Original,,,,,
7038,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,发电机继电器，一款用于控制充电系统和电气负载的强大继电器。,,"Dynamo Relay, a robust relay for controlling the charging system and electrical loads.","Dinamo relesinin dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","03C903023A .Çin, Original",03C903023A,Alternator relay,发电机继电器,Engine / Alternator,发动机/交流发电机,,,China,,New,Original,,,,,
7039,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,发电机，一种高输出功率的电力发电机，设计用于可靠地输送电力。,,"Dynamo, a high-output electrical generator designed for reliable power delivery.","Dinamonun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə"," 1004011325 .Çin, Original", 1004011325,Alternator,发电机,Engine / Alternator,发动机/交流发电机,,,China,,New,Original,,,,,
7040,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,启动锚，一种用于高效启动发动机的重型部件。,,"Starter Anchor, a heavy-duty component for efficient engine starting.","Starter lövbərinin (yakorunun) dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","1004338102.Çin, Original",1004338102,Starter coil,起动机绕组,Engine / Starter,发动机/启动机,,,China,,New,Original,,,,,
7041,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,启动器碳，一种经久耐用的部件，旨在确保启动电机的可靠性能。,,"Starter Carbon, a long-lasting component designed for reliable starter motor performance.","Starter kömürünün dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","0AH911287A .Çin, Original",0AH911287A,Starter brush,起动机碳刷,Engine / Starter,发动机/启动机,,,China,,New,Original,,,,,
7042,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,启动开关（自动），一种精密设计的开关，可实现发动机的无缝启动操作。,,"Starter Switch (Automatic), a precision-engineered switch for seamless engine starting operation.","Starter qoşucusunun (avtomatının) dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","1.980452625M .Çin, Original",1.980452625M,Starter solenoid,起动机电磁开关,Engine / Starter,发动机/启动机,,,China,,New,Original,,,,,
7043,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,起动齿轮（Bendix），一种用于可靠启动电机的耐用部件。,,"Starter Transmission (Bendix), a durable component for reliable starter motor engagement.","Starter intiqalının (bendeksinin) sökülüb təmir olunması, ehtiyat hissəsi ilə birlikdə","02M911023S .Çin, Original",02M911023S,Starter drive,起动机单向器,Engine / Starter,发动机/启动机,,,China,,New,Original,,,,,
7044,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,起动电机，高扭矩电机，可可靠启动发动机。,,"Starter, a high-torque motor for dependable engine starting.","Starterin yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6RU919051A .Çin, Original",6RU919051A,Starter motor,起动机,Engine / Starter,发动机/启动机,,,China,,New,Original,,,,,
7045,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,燃油泵，一种高性能泵，可向发动机持续输送燃油。,,"Fuel Pump, a high-performance pump for consistent fuel delivery to the engine.","Yanacaq nasosunun dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","03C121008J  .Çin, Original",03C121008J ,Fuel pump,燃油泵,Fuel System,燃油系统,,,China,,New,Original,,,,,
7046,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,水泵，一款经久耐用的水泵，可实现高效的冷却液循环和最佳的发动机冷却。,,"Water Pump, a durable pump for efficient coolant circulation and optimal engine cooling.","Su nasosunun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","03C121008J .Çin, Original",03C121008J ,Water pump,水泵,Engine / Cooling System,发动机/冷却系统,,,China,,New,Original,,,,,
7047,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,燃油喷射器清洗，一项恢复燃油喷射器性能并提高发动机效率的服务。,,"Fuel Injector Cleaning, a service for restoring fuel injector performance and improving engine efficiency.",Yanacaq forsunkalarının yuyulması,XİDMƏT.,XİDMƏT,.,.,,#VALUE!,,,China,,New,Original,,,,,
7048,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,供暖炉管（软管），一种用于供暖系统中高效冷却剂流动的加强型软管。,,"Heating Furnace Pipe (Hose), a reinforced hose for efficient coolant flow in the heating system.","İstilik peçinin borusunun (şlanqının) dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6R0122051BA .Çin, Original",6R0122051BA,Heater hose,暖风水管,Cooling / Heating System,制冷/制热系统,,,China,,New,Original,,,,,
7049,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,下散热器管，一种精密配合的软管，用于确保下散热器中冷却液的可靠循环。,,"Lower Radiator Pipe, a precision-fit hose for reliable coolant circulation in the lower radiator.","Su radiatorunun alt borusunun (potrubkası) əvəz olunması, ehtiyat hissəsi ilə birlikdə","6R0122101BH .Çin, Original",6R0122101BH,Lower radiator hose,散热器下水管,Engine / Cooling System,发动机/冷却系统,,,China,,New,Original,,,,,
7050,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,上部散热器管，一种坚固的软管，用于确保上部散热器中冷却液的高效流动。,,"Upper Radiator Pipe, a robust hose for efficient coolant flow in the upper radiator.","Su radiatorunun üst borusunun (potrubkası) əvəz olunması, ehtiyat hissəsi ilə birlikdə","05C919501 .Çin, Original",05C919501,Upper radiator hose,散热器上水管,Engine / Cooling System,发动机/冷却系统,,,China,,New,Original,,,,,
7051,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,水温传感器，专为精确监测发动机温度而设计。,,Water Temperature Sensor designed for accurate engine temperature monitoring.,"Su temperaturu sensorunun (datçikinin) əvəz olunması, ehtiyat hissəsi ilə birlikdə","03C121110Q .Çin, Original",03C121110Q,Coolant temperature sensor,冷却液温度传感器,Engine / Sensors,发动机/传感器,,,China,,New,Original,,,,,
7052,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,专为精确调节发动机温度而设计的恒温器。,,Thermostat engineered for precise engine temperature regulation.,"Termostatın yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6R0819031 .Çin, Original",6R0819031,Thermostat,恒温器,Engine / Cooling System,发动机/冷却系统,,,China,,New,Original,,,,,
7053,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,专为高效舱室供暖而设计的取暖炉散热器。,,Heating Stove Radiator designed for efficient cabin heating performance.,"İstilik peçinin radiatorunun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","09G409061B .Çin, Original",09G409061B,Heater core,暖风散热器,Cooling / Heating System,制冷/制热系统,,,China,,New,Original,,,,,
7054,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,专为实现最佳发动机机油冷却而设计的机油散热器。,,Oil Radiator designed for optimal engine oil cooling.,"Yağ radiatorunun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6R0121253 .Çin, Original",6R0121253,Oil cooler,机油冷却器,Engine / Cooling System,发动机/冷却系统,,,China,,New,Original,,,,,
7055,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,专为高效发动机冷却而设计的水冷散热器。,,Water Radiator engineered for efficient engine cooling.,"Su radiatorunun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","09G409061B.Çin, Original",09G409061B,Radiator,散热器,Engine / Cooling System,发动机/冷却系统,,,China,,New,Original,,,,,
7056,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,专为实现最佳动力转向系统性能而设计的动力转向液。,,Power Steering Fluid designed for optimal power steering system performance.,"Sükan hidrogücləndiricisinin (rulevoyun) yağı, dəyişdirilməsi ilə birlikdə","ATF 3  Bendix,Türkiyə.",ATF 3,Türkiyə,Türkiyə,Türkiyə,土耳其语,,,China,,New,Original,,,,,
7057,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,动力转向总成，实现灵敏可靠的转向。,,Power Steering Assembly for responsive and reliable steering.,"Sükan hidrogücləndiricisinin (rulevoyun) yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","06RU423510AF.Çin, Original",06RU423510AF,Power steering rack,转向助力齿条,Steering / Power Steering,转向/动力转向,,,China,,New,Original,,,,,
7058,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,用于实现最佳制动系统性能的制动液。,,Brake Fluid for optimal brake system performance.,"Əyləc mayesi, dəyişdirilməsi ilə birlikdə",DOT 4 Bendix Türkiyə,DOT 4,Türkiyə,Türkiyə,Türkiyə,土耳其语,,,China,,New,Original,,,,,
7059,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,后轮刹车辅助装置，提供可靠的刹车性能。,,Rear Brake Support for reliable braking performance.,"Arxa əyləc supportunun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6RF615123 .Çin, Original",6RF615123,Rear brake caliper,后刹车卡钳,Braking System,制动系统,,,China,,New,Original,,,,,
7060,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,前轮刹车支撑，提供可靠的制动性能。,,Front Brake Support for reliable braking performance.,"Ön əyləc supportunun yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6R0611701F .Çin, Original",6R0611701F,Front brake caliper,前刹车卡钳,Braking System,制动系统,,,China,,New,Original,,,,,
7061,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,用于高效输送制动液的制动软管。,,Brake Hose for efficient brake fluid transfer.,"Əyləc şlanqlarının dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","2Q0411315B .Çin, Original",2Q0411315B,Brake hose,刹车软管,Braking System,制动系统,,,China,,New,Original,,,,,
7062,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,连杆（稳定杆）用于增强车辆的稳定性和操控性。,,Link (Stabilizer Bar) for enhanced vehicle stability and handling.,"Linqin (stabilizatorun sırğası) yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6C0407621 .Çin, Original",6C0407621,Stabilizer link,稳定杆连接杆,Suspension,暂停,,,China,,New,Original,,,,,
7063,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,轮毂轴承可实现车轮平稳旋转并减少摩擦。,,Hub Bearing for smooth wheel rotation and reduced friction.,"Stupitsa diyircəkli yastığının (podşibnikinin) yenisi ilə əvəz olunması, ehtiyat hissəsi ilə birlikdə","6R0407365B .Çin, Original",6R0407365B,Wheel hub bearing,轮毂轴承,Suspension / Wheel Assembly,悬架/车轮组件,,,China,,New,Original,,,,,
7064,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,下部皮带轮的设计旨在提高发动机附件的运行效率。,,Lower Pulley designed for efficient engine accessory operation.,"Alt şaravoyun dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6RU407151 .Çin, Original",6RU407151,Lower ball joint,下球头,Suspension,暂停,,,China,,New,Original,,,,,
7065,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,左下摆臂用于精确控制悬架和提高车辆稳定性。,,Lower Left Arm for precise suspension control and vehicle stability.,"Alt sol qolun dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6RU407151 .Çin, Original",6RU407151,Lower left control arm,左下控制臂,Suspension,暂停,,,China,,New,Original,,,,,
7066,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,右下控制臂用于精确控制悬架和提高车辆稳定性。,,Lower Right Arm for precise suspension control and vehicle stability.,"Alt sağ qolun dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","MTR2277 .Çin, Original",MTR2277,Lower right control arm,右下控制臂,Suspension,暂停,,,China,,New,Original,,,,,
7067,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,前后稳定杆橡胶设计，可减少侧倾并增强操控性。,,Front and Rear Stabilizer Rubbers designed for reduced sway and enhanced handling.,"Ön və arxa stabilizatorun rezinlərinin dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6RU609617A .Çin, Original",6RU609617A,Front and rear stabilizer bushings,前后稳定杆胶套,Suspension,暂停,,,China,,New,Original,,,,,
7068,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,后轮支撑盘可实现最佳刹车片接触和制动性能。,,Rear Support Disc for optimal brake pad contact and braking performance.,"Arxa dayaq diskinin (apornunun) dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","JZW615301N .Çin, Original",JZW615301N,Rear brake disc,后刹车盘,Braking System,制动系统,,,China,,New,Original,,,,,
7069,Volkswagen -  Polo - Buraxılış ili - 2014 - XW8ZZZ61ZEG002139,前轮支撑盘可实现最佳刹车片接触和制动性能。,,Front Support Disc for optimal brake pad contact and braking performance.,"Ön dayaq diskinin (apornunun) dəyişdirilməsi, ehtiyat hissəsi ilə birlikdə","6R0927903 .Çin, Original",6R0927903,Front brake disc,前刹车盘,Braking System,制动系统,,,China,,New,Original,,,,,
